Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,RegistrationDate
False,20.0,yes,0,0.0,,113.3,70,43.75,12.59,7.6,2026-04-07
no,135.0,yes,1,2.25,1.0,152.0,92,62.47,8.13,8.3,2024-01-24
NO,62.0,yess,0,0.0,,238.7,102,55.29,8.27,9.7,2025-06-18
false,134.0,yes ,0,0.0,0.0,135.9,116,38.29,9.04,11.3,2024-01-29
no,14.0,yess,1,2.18,1.0,215.3,109,75.53,10.1,8.0,2026-05-19
No,69.0,yes,0,0.0,1.0,222.4,122,54.74,8.12,11.0,2025-04-28
False,111.0,yess,0,0.0,2.0,242.4,103,56.0,8.81,8.5,2024-07-09
No,165.0,yes ,0,0.0,0.0,147.1,94,42.49,9.65,6.9,2023-06-29
YES,133.0,yes,0,0.0,0.0,242.2,84,52.38,6.65,9.2,2024-02-09
0,156.0,yes,0,0.0,1.0,216.7,112,54.2,10.12,12.5,2023-08-31
NO,130.0,yes,0,0.0,4.0,257.4,104,57.88,8.05,7.4,2024-02-29
No,158.0,n0,0,0.0,1.0,221.6,97,55.49,10.2,8.4,2023-08-12
No,200.0,yes ,0,0.0,0.0,172.2,78,49.79,11.76,8.5,2022-10-25
No,119.0,no,0,0.0,1.0,205.7,81,54.39,9.36,9.2,2024-05-16
0,56.0,yes,1,2.63,1.0,220.2,103,79.67,8.56,9.7,2025-07-30
false,15.0,yes,0,0.0,1.0,136.5,99,39.15,9.03,12.5,2026-05-11
No,79.0,yes ,1,2.51,0.0,117.7,101,65.68,11.56,9.5,2025-02-17
0,132.0,yes,0,0.0,1.0,75.5,70,34.01,12.02,12.3,2024-02-13
No,191.0,yes,0,0.0,2.0,157.3,116,43.64,9.91,8.5,2022-12-25
No ,89.0,yes,0,0.0,0.0,187.6,133,54.15,11.66,16.9,2024-12-07
0,151.0,yes,1,3.13,3.0,114.3,120,70.87,11.88,11.8,2023-10-01
Si,146.0,Yes,0,0.0,1.0,214.7,131,53.94,10.41,5.3,2023-11-09
False,,yes,0,0.0,1.0,178.3,141,41.84,6.27,8.3,2025-07-24
no,20.0,n0,1,3.3,2.0,136.1,59,73.98,10.01,12.2,2026-04-10
True,177.0,yes,1,2.2,6.0,167.3,81,65.16,8.17,8.0,2023-04-04
Si,178.0,yes,0,0.0,,70.2,94,31.33,10.83,9.6,2023-03-26
no,120.0,no,0,0.0,1.0,268.1,76,63.71,10.23,6.0,2024-05-10
no,22.0,yes,0,0.0,2.0,195.5,122,47.45,8.59,7.2,2026-03-27
No,66.0,YES,1,2.42,1.0,185.9,114,78.09,12.69,9.0,2025-05-19
No,52.0,yes ,1,0.7,1.0,199.3,96,56.09,8.15,2.6,2025-08-23
False,147.0,YES,1,1.93,2.0,209.4,72,71.6,9.21,7.0,2023-11-02
SI,23.0,yes,0,0.0,1.0,280.8,94,68.6,12.17,11.6,2026-03-17
No,39.0,yes ,0,0.0,0.0,134.3,97,41.45,8.59,7.0,2025-11-26
No,65.0,YES,1,3.07,2.0,113.9,90,67.62,10.46,11.3,2025-05-25
false,54.0,yes,0,0.0,0.0,225.0,101,50.52,7.24,8.1,2025-08-13
SI,189.0,yes,0,0.0,1.0,231.7,102,64.86,13.87,2.0,2023-01-11
0,47.0,YES,0,0.0,3.0,198.4,110,51.76,8.76,10.2,2025-09-28
True,100.0,yes ,0,0.0,2.0,315.6,101,67.7,8.44,5.7,
No,21.0,YES,0,0.0,0.0,120.0,94,39.83,11.7,9.0,2026-04-02
YES,181.0,Yes,0,0.0,6.0,68.6,93,,10.91,9.5,2023-03-06
false,178.0,Yes,0,0.0,0.0,137.7,89,41.99,10.26,9.0,2023-03-25
No,130.0,no,0,0.0,1.0,180.9,109,48.43,10.28,11.2,2024-02-28
No,90.0,yes,1,1.99,3.0,251.4,87,81.65,11.31,7.6,2024-12-03
NO,27.0,yes,1,3.13,1.0,118.1,106,72.22,10.96,12.1,2026-02-19
No,10.0,yes ,0,0.0,0.0,131.0,83,34.05,6.73,11.5,2026-06-17
False,74.0,yess,1,2.72,0.0,216.2,60,80.19,8.91,10.4,2025-03-26
1,21.0,no,1,3.56,0.0,169.3,103,80.84,9.54,13.2,2026-03-30
No,145.0,yes ,0,0.0,0.0,183.0,119,42.01,6.04,11.1,2023-11-14
No,32.0,yes,0,0.0,2.0,156.0,123,45.35,11.14,8.6,2026-01-10
NO,115.0,yess,1,4.65,2.0,195.4,63,101.92,12.93,17.2,
False,168.0,yess,0,0.0,4.0,177.2,113,,7.97,9.3,2023-06-04
No ,139.0,Yes,0,0.0,2.0,145.3,81,44.65,11.69,10.0,2023-12-25
false,90.0,yes,1,3.38,1.0,198.3,125,89.4,12.54,12.4,2024-12-05
0,185.0,yess,0,0.0,1.0,136.4,110,37.17,7.81,11.0,2023-02-06
false,199.0,yes,0,0.0,0.0,121.3,137,45.38,12.51,13.0,2022-10-30
No,127.0,yes ,1,2.42,1.0,198.0,88,81.17,13.28,9.2,2024-03-16
No,39.0,yess,1,3.25,1.0,237.0,94,95.73,13.24,12.2,2025-11-25
NO,180.0,yess,0,0.0,1.0,162.8,80,45.64,8.49,6.2,2023-03-16
NO,153.0,yes,0,0.0,2.0,134.8,115,47.53,14.73,6.7,2023-09-16
No ,76.0,yess,0,0.0,1.0,212.5,111,57.23,11.76,2.6,2025-03-09
Yes,75.0,no,0,0.0,1.0,146.7,125,44.06,10.93,14.5,2025-03-15
No,18.0,yes,1,1.85,1.0,192.4,101,83.65,18.16,7.3,2026-04-24
1,151.0,Yes,0,0.0,4.0,283.4,115,69.18,11.75,4.9,2023-10-06
No ,176.0,YES,0,0.0,2.0,164.1,100,38.2,5.77,12.8,2023-04-08
no,104.0,yess,0,0.0,2.0,155.2,116,44.04,10.87,8.5,2024-08-27
0,137.0,yess,0,0.0,0.0,147.5,114,47.9,12.42,8.3,2024-01-10
No ,21.0,yes ,0,0.0,0.0,100.6,97,32.7,8.59,10.2,2026-03-31
YES,187.0,yes,0,,2.0,313.3,102,67.99,8.52,5.6,2023-01-26
NO,60.0,yes ,0,0.0,0.0,150.3,101,36.41,6.62,9.9,2025-07-03
Yes,46.0,NO,0,0.0,2.0,280.7,90,69.28,12.55,8.3,2025-10-08
False,197.0,yess,0,0.0,1.0,219.2,139,51.28,7.85,11.1,2022-11-15
False,73.0,yes,1,2.93,2.0,248.8,95,94.03,12.72,10.8,2025-03-29
0,114.0,yes,1,3.71,1.0,196.5,139,95.22,14.12,13.8,2024-06-16
Si,35.0,n0,0,0.0,5.0,124.3,111,31.7,6.68,10.1,2025-12-23
No,70.0,Yes,1,3.05,1.0,183.1,122,79.99,10.67,11.0,2025-04-21
No,112.0,yess,0,0.0,,150.1,105,37.77,6.9,11.2,2024-07-04
NO,172.0,yes,0,0.0,1.0,238.0,121,58.86,11.03,11.8,2023-05-06
0,166.0,yes,0,0.0,1.0,158.8,107,45.61,10.83,12.4,2023-06-19
NO,12.0,yes,0,0.0,0.0,107.9,87,35.31,9.01,13.5,2026-06-03
No ,101.0,no,0,0.0,0.0,208.5,133,50.15,8.52,11.1,2024-09-17
YES,109.0,n0,0,0.0,2.0,118.9,109,40.52,11.01,10.8,2024-07-25
No,191.0,yes,0,0.0,1.0,195.4,96,40.19,4.55,15.2,2022-12-30
YES,111.0,yes,0,0.0,6.0,165.2,76,42.5,6.56,9.4,2024-07-09
No,183.0,yess,0,0.0,3.0,96.8,113,39.74,13.38,13.1,
SI,78.0,yes,0,0.0,1.0,267.1,106,71.15,13.2,6.0,2025-02-24
No,129.0,no,1,2.53,4.0,197.0,124,76.99,10.72,9.4,2024-03-06
no,163.0,yes,0,0.0,0.0,140.8,118,48.58,14.56,13.0,2023-07-09
No,3.0,yes,0,0.0,0.0,112.9,70,44.1,12.62,7.5,2026-08-01
0,,YES,0,0.0,0.0,218.0,85,54.26,9.67,11.1,2024-12-14
0,109.0,yess,1,2.02,1.0,93.0,103,50.34,7.44,7.8,2024-07-26
No,90.0,Yes,0,0.0,2.0,221.9,109,53.95,9.41,11.7,2024-12-05
No ,168.0,yes ,0,0.0,0.0,131.2,84,39.88,9.03,8.9,2023-06-05
No,147.0,yes,0,0.0,0.0,157.2,93,50.28,13.9,8.7,2023-11-01
No,179.0,Yes,0,0.0,3.0,188.3,93,49.89,10.15,11.6,2023-03-23
No,11.0,Yes,0,0.0,0.0,149.3,89,36.85,6.68,11.8,2026-06-12
False,190.0,yess,1,1.83,3.0,201.6,96,64.66,6.85,6.7,2023-01-03
No,144.0,YES,0,0.0,2.0,193.6,121,56.28,12.23,9.6,2023-11-19
No,90.0,yess,0,0.0,2.0,135.1,97,40.27,9.45,12.0,2024-12-04
Yes,178.0,YES,1,1.67,4.0,192.1,124,61.69,7.2,6.5,2023-03-25
0,44.0,yes,0,0.0,1.0,186.9,55,51.34,11.94,12.4,2025-10-21
No ,48.0,yes,0,,2.0,187.7,97,,10.9,18.3,2025-09-22
No ,22.0,yes,0,0.0,0.0,202.6,104,53.63,11.07,12.1,2026-03-26
No,98.0,yes,0,0.0,1.0,240.9,87,53.07,7.09,7.1,2024-10-06
1,166.0,No,1,4.16,2.0,220.9,138,102.74,13.27,15.4,2023-06-17
Yes,122.0,no ,0,0.0,1.0,138.1,45,38.89,9.35,10.8,2024-04-20
NO,201.0,yes,1,2.72,0.0,196.8,99,74.97,8.4,10.1,2022-10-17
No,134.0,yes,0,0.0,2.0,171.5,114,51.8,12.8,0.0,2024-01-28
False,86.0,yes,0,0.0,3.0,145.5,90,46.37,11.47,13.7,2024-12-30
Yes,160.0,yes ,1,2.54,4.0,90.1,87,62.12,11.73,9.3,2023-08-04
No,88.0,yes ,1,3.29,2.0,231.2,56,90.59,10.64,12.2,2024-12-17
False,130.0,yes,1,1.8,5.0,241.5,107,80.72,12.73,6.7,2024-02-28
No,156.0,yes,0,0.0,5.0,260.3,116,57.0,7.36,11.5,2023-09-01
NO,55.0,yes ,0,0.0,3.0,215.5,85,50.46,8.34,6.5,2025-08-02
No,133.0,yes,1,2.29,0.0,183.5,94,73.72,11.54,8.4,2024-02-06
No,166.0,yes,1,2.96,1.0,278.3,84,89.39,7.32,11.0,2023-06-17
No,156.0,yes,1,2.26,0.0,274.1,121,87.46,10.15,8.3,2023-09-01
No,177.0,yes ,0,0.0,0.0,112.1,107,32.78,8.31,9.6,2023-04-01
YES,171.0,yes,0,0.0,4.0,137.3,103,37.63,7.85,3.8,2023-05-14
False,138.0,YES,1,2.88,1.0,171.6,116,,12.09,10.6,2023-12-30
no,112.0,Yes,0,0.0,,173.1,85,,13.8,12.3,2024-07-05
False,94.0,yes,1,1.96,3.0,236.2,104,76.2,9.57,7.2,2024-11-06
false,172.0,yes,0,0.0,2.0,220.1,99,56.38,10.54,13.6,2023-05-12
NO,179.0,yes,1,2.31,0.0,168.0,92,67.89,9.17,8.6,2023-03-20
false,169.0,YES,0,0.0,4.0,217.8,122,56.66,12.27,10.3,2023-06-01
no,105.0,yes,1,1.4,2.0,197.7,119,57.18,5.22,5.3,2024-08-21
No ,141.0,yes,0,0.0,1.0,111.5,114,,8.41,9.2,2023-12-12
false,208.0,YES,0,0.0,1.0,104.4,145,38.83,12.4,7.2,2022-09-02
false,127.0,yess,0,0.0,1.0,230.2,105,58.0,8.63,13.0,2024-03-20
0,155.0,yess,1,1.75,,214.5,76,76.98,12.61,6.6,2023-09-03
false,125.0,yes ,0,0.0,3.0,155.7,111,43.24,8.56,10.6,2024-03-31
True,190.0,yes,0,0.0,0.0,115.6,99,37.06,10.05,11.6,
No ,191.0,yes ,1,3.97,3.0,215.8,79,95.25,10.87,14.7,2022-12-26
NO,204.0,yes,0,0.0,3.0,98.8,89,38.92,11.62,11.1,2022-09-25
0,18.0,YES,0,0.0,1.0,224.9,89,51.5,8.08,13.0,2026-04-18
no,159.0,yes,0,0.0,1.0,247.1,83,55.64,8.0,7.5,2023-08-06
0,144.0,yes,1,3.1,1.0,222.5,81,85.86,9.51,11.4,2023-11-23
yes,67.0,Yes,0,0.0,1.0,167.2,90,48.7,11.49,10.5,2025-05-11
no,49.0,n0,0,0.0,3.0,208.5,84,53.63,8.69,8.1,2025-09-16
0,75.0,Yes,0,0.0,3.0,162.6,95,52.08,12.65,4.9,2025-03-16
No ,174.0,yes,1,2.92,1.0,167.5,104,64.55,3.33,11.1,2023-04-22
No,206.0,Yes,0,0.0,2.0,145.5,115,45.47,11.74,7.9,2022-09-10
False,109.0,yes,0,0.0,3.0,116.9,105,38.26,8.29,12.2,2024-07-24
Si,24.0,yess,0,0.0,1.0,163.5,129,46.17,10.13,12.4,2026-03-11
0,39.0,yes,0,0.0,0.0,218.1,106,59.11,10.77,10.1,2025-11-28
No,12.0,yes,1,3.22,,251.4,79,86.85,6.99,11.8,
YES,151.0,n0,1,3.59,0.0,218.2,92,94.13,11.83,13.0,2023-10-05
False,104.0,Yes,0,0.0,0.0,167.0,72,49.94,12.89,15.7,
No,64.0,yes,0,0.0,3.0,136.1,95,43.44,11.85,7.6,2025-06-02
NO,185.0,yes,0,0.0,3.0,191.2,108,59.28,13.53,8.0,2023-02-10
yes,99.0,yess,0,0.0,2.0,227.5,121,66.42,13.76,10.0,2024-10-03
0,124.0,yes,0,0.0,1.0,173.1,72,45.16,8.55,7.4,2024-04-07
No ,115.0,YES,0,0.0,3.0,175.7,109,37.9,4.55,9.7,2024-06-10
NO,66.0,yes,0,0.0,2.0,217.9,67,56.78,11.11,3.2,2025-05-18
False,154.0,yes,0,,3.0,117.5,97,31.83,4.87,10.4,2023-09-11
False,10.0,yess,0,0.0,2.0,175.8,98,44.97,8.95,10.8,2026-06-18
False,48.0,YES,0,0.0,0.0,153.5,71,48.08,12.08,12.8,2025-09-24
false,9.0,Yes,1,3.63,0.0,93.4,86,75.14,13.19,13.3,2026-06-21
false,96.0,yes ,0,0.0,0.0,124.0,98,35.4,7.89,9.3,2024-10-21
false,54.0,no,1,2.28,0.0,128.7,92,58.7,8.15,8.0,2025-08-15
yes,184.0,YES,0,0.0,4.0,156.8,122,36.45,5.7,15.4,2023-02-11
YES,113.0,yes,0,0.0,4.0,158.1,91,42.91,9.49,13.6,2024-06-28
No ,7.0,yes ,0,0.0,2.0,87.0,112,40.39,13.28,10.0,2026-07-05
si,205.0,yes,0,0.0,4.0,301.1,136,78.39,12.91,13.5,2022-09-21
No ,119.0,yess,0,,0.0,146.7,103,44.34,9.97,10.5,2024-05-14
False,115.0,Yes,0,0.0,1.0,151.0,103,46.51,12.11,10.7,2024-06-14
0,98.0,yes,1,,3.0,225.4,119,79.82,9.18,9.4,2024-10-07
No,98.0,yes,0,0.0,,180.2,101,45.75,8.41,8.8,2024-10-09
NO,198.0,Yes,0,0.0,1.0,165.5,111,49.0,11.89,15.5,2022-11-07
NO,53.0,no,0,0.0,3.0,169.0,112,41.78,7.52,10.1,2025-08-22
NO,163.0,yes,1,1.95,2.0,88.7,102,54.08,11.28,7.2,2023-07-14
NO,114.0,yes ,0,0.0,1.0,175.6,82,48.43,10.7,10.7,2024-06-18
true,37.0,No,0,0.0,1.0,176.1,111,45.21,8.37,7.9,2025-12-08
NO,143.0,YES,0,0.0,1.0,123.7,106,49.12,16.18,7.5,2023-11-25
No ,52.0,Yes,1,2.12,2.0,192.3,96,66.48,6.79,7.9,2025-08-25
false,172.0,YES,0,0.0,2.0,206.8,67,56.49,12.58,10.9,2023-05-08
No,177.0,YES,0,0.0,3.0,212.7,120,50.1,8.19,13.3,2023-04-04
False,77.0,yes,1,3.35,4.0,207.4,120,82.14,7.15,12.6,2025-03-07
No ,122.0,yes ,0,0.0,2.0,86.7,99,36.71,13.01,9.0,2024-04-21
no,,yes,0,,1.0,214.9,116,53.84,9.79,8.1,2022-10-09
NO,185.0,yes ,0,0.0,1.0,49.6,120,20.54,7.14,12.2,2023-02-08
False,128.0,yess,1,1.27,0.0,96.3,104,39.14,6.84,4.5,2024-03-15
0,187.0,yes,0,0.0,0.0,199.0,99,59.79,13.39,15.9,2023-01-23
false,124.0,yes ,1,2.74,5.0,153.7,83,71.18,9.56,10.1,2024-04-10
No,38.0,yes,0,0.0,2.0,104.0,103,29.99,6.88,8.9,2025-12-03
No,181.0,yes,1,3.37,1.0,197.3,126,88.51,12.34,12.5,2023-03-04
false,140.0,yes,1,2.3,1.0,148.3,91,62.18,8.03,8.6,2023-12-16
no,61.0,yes,0,0.0,0.0,177.3,148,43.72,7.99,9.3,2025-06-26
False,,yes,0,0.0,2.0,241.3,126,59.43,10.64,8.7,
Yes,127.0,NO,0,0.0,3.0,166.0,93,37.12,4.67,13.3,2024-03-16
NO,51.0,yes ,0,0.0,0.0,191.9,102,54.16,12.02,12.0,
NO,28.0,yess,1,2.03,1.0,290.0,151,,11.31,7.4,2026-02-07
si,75.0,yes ,1,2.3,5.0,157.6,82,64.34,8.0,8.6,2025-03-21
No,150.0,YES,0,0.0,1.0,223.2,74,52.72,7.86,7.3,2023-10-12
0,157.0,Yes,1,,1.0,230.9,39,81.19,9.45,9.4,2023-08-22
False,46.0,yes,0,0.0,1.0,164.1,83,43.68,7.69,14.3,2025-10-09
No,78.0,Yes,0,0.0,0.0,173.3,84,51.09,12.59,5.9,2025-02-25
False,111.0,yess,1,2.91,2.0,176.3,88,73.7,9.45,10.5,2024-07-08
1,151.0,Yes,0,,5.0,189.3,106,44.47,6.35,11.6,2023-10-04
false,18.0,No,0,0.0,1.0,248.0,84,58.8,9.4,7.8,2026-04-24
No,13.0,yes,0,0.0,2.0,103.6,110,38.03,9.88,7.9,2026-05-27
NO,65.0,YES,1,2.84,2.0,178.1,93,79.87,12.0,10.7,
False,32.0,YES,1,2.08,1.0,292.5,150,89.06,11.17,7.5,2026-01-12
0,165.0,YES,1,4.19,2.0,145.0,103,74.67,4.62,15.6,2023-06-27
no,61.0,yes ,0,0.0,2.0,173.9,101,47.04,10.22,9.1,2025-06-26
0,58.0,yes,0,0.0,1.0,236.4,121,56.52,9.02,7.7,2025-07-13
False,7.0,yes ,0,0.0,3.0,206.3,105,55.8,11.98,11.2,2026-07-08
NO,183.0,Yes,0,0.0,1.0,194.1,74,51.52,10.66,7.8,2023-02-20
0,59.0,yes,0,0.0,2.0,135.5,98,37.79,6.82,7.7,2025-07-09
False,53.0,yes,0,0.0,0.0,202.9,99,59.28,14.58,10.5,2025-08-21
No ,158.0,yes ,0,0.0,1.0,212.4,86,,8.27,13.3,2023-08-17
false,16.0,yes ,0,0.0,,124.2,112,34.35,7.82,14.5,2026-05-06
NO,205.0,yes,0,0.0,1.0,167.3,131,49.65,12.53,12.7,2022-09-19
0,32.0,YES,1,2.86,,160.6,103,73.06,9.38,10.4,2026-01-13
false,62.0,YES,1,1.63,1.0,207.7,94,63.51,6.78,6.1,2025-06-15
si,122.0,yes,0,0.0,1.0,210.1,150,65.59,17.45,7.5,2024-04-20
No,99.0,yes ,0,0.0,1.0,204.2,70,55.07,11.41,14.2,2024-10-03
Yes,37.0,YES,0,0.0,2.0,280.6,104,64.46,10.08,7.9,2025-12-11
No,61.0,yes ,0,0.0,0.0,188.7,99,43.77,5.81,7.3,2025-06-25
No,8.0,Yes,0,0.0,4.0,244.2,91,53.04,6.26,8.4,2026-06-30
No,184.0,yes,0,0.0,1.0,226.1,111,60.52,12.53,6.9,2023-02-16
Yes,155.0,YES,0,0.0,0.0,330.9,73,73.61,10.45,10.7,2023-09-08
No,32.0,yes,0,0.0,0.0,116.0,100,37.79,10.04,11.5,2026-01-16
Yes,66.0,no,0,0.0,4.0,144.5,60,39.78,9.16,6.4,2025-05-22
No ,141.0,YES,0,0.0,1.0,160.5,113,45.22,9.82,7.2,2023-12-14
No,16.0,yes,1,2.93,1.0,182.4,121,79.61,10.74,10.9,2026-05-02
No ,114.0,yes,0,0.0,1.0,182.3,87,50.16,8.5,9.6,2024-06-20
No ,64.0,YES,1,1.41,1.0,176.3,99,61.5,9.61,5.2,2025-06-01
NO,12.0,yes,1,3.11,2.0,100.3,56,64.49,10.22,11.4,2026-06-02
0,24.0,yes,1,1.85,2.0,111.7,104,56.07,10.9,6.7,2026-03-08
NO,190.0,no,1,3.18,1.0,220.6,78,82.76,7.99,11.5,2023-01-03
no,24.0,no,0,0.0,0.0,150.4,68,52.28,14.29,9.4,2026-03-13
No,129.0,YES,1,3.25,2.0,119.1,103,66.9,8.33,11.8,2024-03-08
No ,,yes,0,0.0,0.0,148.0,114,47.26,12.37,8.2,
No ,5.0,yes,1,3.32,0.0,186.5,140,79.43,9.13,12.3,2026-07-20
false,32.0,yes,0,0.0,1.0,234.1,65,58.46,10.47,9.3,2026-01-14
false,27.0,Yes,1,,0.0,276.2,86,92.96,12.54,8.5,2026-02-16
No ,139.0,yes,0,0.0,1.0,217.3,76,49.85,7.36,12.1,2023-12-23
1,100.0,no,1,3.16,,161.6,90,83.51,13.96,11.7,2024-09-23
Si,13.0,YES,0,0.0,1.0,297.6,141,69.69,11.82,8.9,2026-05-24
Si,30.0,yes,0,0.0,4.0,171.1,57,45.89,9.25,7.7,2026-01-26
Yes,165.0,yes,0,0.0,4.0,155.0,132,43.84,9.93,9.5,2023-06-25
No,204.0,yes,0,0.0,1.0,141.1,124,46.54,12.82,6.5,2022-09-27
0,6.0,yess,0,0.0,2.0,194.5,97,45.0,5.95,9.4,2026-07-13
0,191.0,no,0,0.0,2.0,179.8,126,46.0,8.64,12.0,2022-12-25
0,151.0,no,0,0.0,1.0,243.5,89,58.26,9.49,11.2,2023-10-06
False,144.0,yes,0,0.0,1.0,189.3,90,47.77,9.0,13.2,2023-11-24
No,167.0,yes,1,2.09,2.0,136.4,102,62.52,11.0,8.0,2023-06-13
No,106.0,yes,0,0.0,3.0,165.8,98,47.94,11.07,12.8,2024-08-15
False,39.0,YES,1,4.09,1.0,191.7,96,93.1,11.92,15.2,2025-11-28
0,127.0,yes,0,0.0,1.0,218.0,124,49.57,7.5,9.6,2024-03-18
No,30.0,yes ,0,0.0,1.0,238.4,122,55.69,9.01,7.7,2026-01-29
No,91.0,yes,0,0.0,,271.8,105,61.04,8.08,9.2,2024-11-24
false,187.0,yess,0,0.0,1.0,51.5,105,26.68,10.58,12.2,2023-01-27
no,93.0,yes ,0,0.0,1.0,153.3,106,42.6,7.5,3.5,2024-11-13
SI,67.0,yess,0,,4.0,169.8,71,47.09,10.56,10.5,2025-05-13
No,24.0,yes,0,0.0,2.0,186.0,64,44.32,7.08,9.9,2026-03-10
1,37.0,yes,0,0.0,1.0,264.5,113,60.31,9.14,18.2,2025-12-06
false,88.0,YES,0,0.0,0.0,233.0,95,57.01,10.15,11.9,2024-12-19
No,158.0,yess,0,0.0,1.0,154.2,98,46.97,10.57,11.9,2023-08-12
No,173.0,YES,1,4.71,1.0,89.5,136,80.35,9.69,17.5,2023-04-29
0,88.0,yes,0,0.0,0.0,165.4,87,51.4,14.18,8.7,2024-12-17
yes,7.0,yes,0,0.0,,265.6,96,66.92,10.72,14.3,
false,131.0,yes ,1,2.3,1.0,213.5,96,72.2,7.02,8.6,2024-02-22
False,175.0,yes ,0,0.0,1.0,216.9,76,52.08,8.65,8.2,2023-04-17
false,25.0,YES,0,0.0,3.0,147.9,97,34.02,4.57,11.2,2026-03-05
0,145.0,yes,1,2.12,2.0,177.7,134,66.6,8.75,8.0,2023-11-16
No,104.0,yes,0,0.0,2.0,163.5,117,48.41,10.5,8.4,2024-08-27
No ,37.0,yes ,0,0.0,0.0,152.4,95,39.77,6.16,9.9,2025-12-09
YES,148.0,no,0,0.0,3.0,200.6,89,52.71,10.54,11.0,2023-10-25
0,184.0,yes,0,0.0,3.0,37.4,81,20.49,7.88,14.1,2023-02-17
false,70.0,no,0,0.0,1.0,253.1,84,59.01,9.37,7.7,2025-04-23
No,144.0,yes,0,0.0,1.0,183.2,143,50.34,10.5,9.9,2023-11-21
false,169.0,yess,0,0.0,,158.8,104,45.27,10.17,9.4,2023-05-29
No ,81.0,yes,1,3.07,1.0,140.4,96,69.68,8.42,11.5,2025-02-04
No ,105.0,yes,1,1.88,2.0,210.7,72,71.77,9.13,7.1,2024-08-19
No,195.0,YES,0,0.0,1.0,183.0,89,46.38,7.68,7.4,2022-11-30
No ,25.0,yes,1,2.47,1.0,158.9,103,78.95,15.97,8.9,2026-03-05
No,42.0,yes ,1,3.92,1.0,129.4,106,81.65,11.73,14.5,2025-11-03
0,148.0,YES,0,0.0,,150.4,97,43.55,10.41,5.2,2023-10-27
0,170.0,NO,0,0.0,2.0,159.6,64,44.34,10.55,9.3,2023-05-25
no,4.0,yes,1,3.22,0.0,218.4,140,87.42,11.27,11.7,2026-07-31
False,202.0,yes,0,0.0,3.0,199.6,107,50.22,9.05,6.6,2022-10-10
0,17.0,yes ,1,2.56,5.0,263.6,69,96.31,13.9,9.8,2026-04-25
No,90.0,YES,0,0.0,,187.1,127,49.99,8.05,9.1,2024-12-05
NO,113.0,yes ,0,0.0,,226.9,143,57.79,10.07,13.1,2024-06-22
No ,120.0,yess,0,0.0,1.0,169.2,113,46.78,9.89,11.6,2024-05-07
no,59.0,yes,0,0.0,2.0,159.9,71,50.34,11.78,12.2,2025-07-09
No,114.0,yes ,0,0.0,2.0,108.2,87,30.69,6.83,11.1,2024-06-15
No ,100.0,yes,1,2.65,0.0,225.7,104,81.47,9.51,9.8,2024-09-25
true,64.0,NO,1,3.49,0.0,217.5,91,93.47,11.81,13.1,2025-06-06
false,6.0,yes,0,0.0,1.0,247.7,129,58.52,9.75,9.1,2026-07-17
Yes,201.0,yes,0,0.0,1.0,238.6,125,61.9,12.37,13.9,2022-10-16
False,112.0,yes,0,0.0,1.0,168.2,107,45.23,9.8,10.5,2024-07-03
0,147.0,yes,0,0.0,0.0,181.3,117,48.14,7.82,9.7,2023-10-28
No ,126.0,YES,0,0.0,5.0,244.0,90,61.95,11.68,5.9,2024-03-23
no,7.0,YES,1,2.7,0.0,223.9,121,90.41,14.68,9.8,2026-07-08
NO,198.0,yes,1,2.67,1.0,158.7,91,68.53,8.01,9.9,
No,142.0,yes,0,0.0,0.0,239.1,84,56.1,8.77,9.6,2023-12-03
no,180.0,yes,0,,1.0,61.8,125,25.87,8.45,9.4,2023-03-13
No,32.0,NO,1,2.4,2.0,131.4,137,69.12,13.67,8.7,2026-01-12
No,79.0,yess,0,0.0,1.0,202.6,92,55.43,12.22,8.8,2025-02-19
false,127.0,YES,0,0.0,1.0,171.9,105,48.11,10.57,11.6,2024-03-16
No ,192.0,yes,0,0.0,0.0,67.7,85,28.95,9.63,10.3,2022-12-18
1,65.0,yes,0,0.0,1.0,212.6,111,60.44,12.91,8.5,2025-05-24
No,205.0,yes,0,0.0,1.0,157.9,111,52.17,14.43,13.9,2022-09-22
NO,102.0,yes,0,0.0,0.0,261.3,85,68.13,11.97,5.4,2024-09-08
no,190.0,yess,1,3.41,2.0,262.8,122,97.52,10.72,12.7,2023-01-06
no,30.0,Yes,1,2.59,2.0,160.2,85,72.68,11.19,9.5,2026-01-24
false,101.0,YES,1,3.2,1.0,126.1,77,78.37,14.44,11.5,2024-09-19
False,10.0,yes,0,0.0,1.0,239.4,100,53.29,6.51,5.8,2026-06-19
si,19.0,no,0,0.0,0.0,225.3,112,54.77,9.22,10.0,2026-04-13
No,5.0,yes ,0,0.0,,166.6,96,40.82,6.95,13.0,2026-07-23
no,42.0,yes,1,2.77,0.0,146.8,132,76.59,13.74,10.1,2025-11-05
false,67.0,YES,0,0.0,2.0,182.4,108,48.0,10.02,9.3,2025-05-12
Yes,58.0,yes,1,2.42,6.0,112.9,90,66.07,13.3,9.1,2025-07-12
si,47.0,yes,0,0.0,1.0,188.0,104,54.1,12.33,10.6,2025-09-29
No,178.0,yes,0,0.0,1.0,232.4,134,57.96,8.15,6.1,2023-03-26
